transaction_id,customer_id,transaction_date,online_channel,offline_store,total_online_spend_ngn,total_offline_spend_ngn,preferred_channel,cross_channel_purchases,city
XCH0000278,CUST103321,5/27/2024,Jumia,Justrite,92429.89,198399.32,online,20,Jos
XCH0000279,CUST529726,3/3/2024,Konga,Ebeano,470738.73,102452.25,online,14,Jos
XCH0000280,CUST518189,8/12/2024,Jiji,Spar,283305.29,88243.22,both,6,Onitsha
XCH0000281,CUST238260,5/15/2024,Jumia,Pointek,198845.17,50154.12,offline,3,Abeokuta
XCH0000282,CUST340875,3/17/2024,Jiji,Mr Price,349566.74,116235.58,offline,20,Enugu
XCH0000283,CUST545939,8/10/2024,Supermart,Shoprite,346092.13,177846,both,2,Ilorin
XCH0000284,CUST973213,5/5/2024,Shoprite Online,Mr Price,291921.57,75419.58,both,7,Benin City
XCH0000285,CUST543269,8/15/2024,Slot,Ebeano,426379.43,191331.31,both,16,Calabar
XCH0000286,CUST186411,1/20/2024,Jumia,Balogun Market,122634.65,115698.36,both,14,Onitsha
XCH0000287,CUST356946,3/7/2024,Slot,Pointek,380945.48,45436.93,both,15,Ibadan
XCH0000288,CUST397559,8/5/2024,Jumia,Computer Village,231066.47,10492.74,both,14,Enugu
XCH0000289,CUST162885,6/25/2024,PayPorte,Ebeano,24749.92,182993.13,both,8,Calabar
XCH0000290,CUST542447,10/26/2024,Konga,Ebeano,244016.79,32073.47,offline,11,Lagos
XCH0000291,CUST288137,2/26/2024,Konga,Game,309959.33,81898.68,offline,19,Port Harcourt
XCH0000292,CUST853640,7/22/2024,Slot,Pointek,472336.52,126928.93,offline,6,Ibadan
XCH0000293,CUST515058,7/5/2024,Jiji,Shoprite,81687.2,8374.4,both,2,Jos
XCH0000294,CUST423008,1/19/2024,Jumia,Ebeano,295154.03,168882.31,both,14,Lagos
XCH0000295,CUST625360,5/16/2024,Glovo,Slot,498205.36,182276.87,online,5,Onitsha
XCH0000296,CUST819884,5/7/2024,Jumia,Game,498595.57,175728.71,online,6,Onitsha
XCH0000297,CUST798794,4/12/2024,Jumia,Balogun Market,328918.86,7972.03,both,13,Port Harcourt
XCH0000298,CUST797805,8/25/2024,Slot,Slot,441531.66,113161.93,online,1,Lagos
XCH0000299,CUST134783,9/22/2024,Konga,Shoprite,71572.53,151448.77,offline,8,Warri
XCH0000300,CUST231146,7/19/2024,Konga,Slot,361238.76,172474.35,both,15,Warri
XCH0000301,CUST821800,6/15/2024,Jumia,Balogun Market,473778.78,48968.56,both,14,Onitsha
XCH0000302,CUST254298,1/12/2024,Konga,Ebeano,110013.92,38655.33,offline,3,Enugu
XCH0000303,CUST812461,4/24/2024,Jumia,Ebeano,235030.46,20414.04,online,11,Ibadan
XCH0000304,CUST963440,1/26/2024,Jiji,Shoprite,292187.77,91678.01,both,6,Ibadan
XCH0000305,CUST142869,10/24/2024,Jiji,Slot,475762.29,50199.76,online,2,Benin City
XCH0000306,CUST339148,1/1/2024,Konga,Slot,467596.36,173972.61,both,14,Calabar
XCH0000307,CUST482150,4/30/2024,Jumia,Game,187670.01,64232.43,both,3,Lagos
XCH0000308,CUST520654,2/13/2024,Shoprite Online,Shoprite,496677.77,38652.97,online,18,Lagos
XCH0000309,CUST330517,9/10/2024,Shoprite Online,Balogun Market,378712.13,181916.65,online,8,Jos
XCH0000310,CUST553064,6/9/2024,Jiji,Computer Village,135955.01,104460.14,both,11,Warri
XCH0000311,CUST579307,1/2/2024,Konga,Ebeano,181665.16,19805.85,online,7,Onitsha
XCH0000312,CUST191201,2/28/2024,Jumia,Slot,203441.43,86328.04,online,15,Lagos
XCH0000313,CUST239874,8/2/2024,Jiji,Computer Village,389944.98,33300.7,both,6,Warri
XCH0000314,CUST657890,7/14/2024,Konga,Spar,429908.8,190602.6,both,18,Kaduna
XCH0000315,CUST362833,2/22/2024,Konga,Mr Price,100625.96,98956.49,online,4,Abeokuta
XCH0000316,CUST869197,3/8/2024,Konga,Computer Village,244077.54,178211.64,online,8,Jos
XCH0000317,CUST645928,9/16/2024,Jumia,Justrite,116259.93,133376.71,offline,4,Enugu
XCH0000318,CUST295622,4/20/2024,Konga,Pointek,199003.7,132598.49,offline,16,Port Harcourt
XCH0000319,CUST224284,4/14/2024,Jiji,Ebeano,157420.31,28700.43,online,19,Calabar
XCH0000320,CUST661018,2/24/2024,Jumia,Shoprite,467048.48,119040.72,both,13,Abeokuta
XCH0000321,CUST187173,2/26/2024,Supermart,Game,383758.21,135127.71,online,5,Onitsha
XCH0000322,CUST118027,1/9/2024,Jiji,Shoprite,134327.83,20769.99,both,14,Ibadan
XCH0000323,CUST670220,8/15/2024,Konga,Shoprite,411836.74,124725.09,offline,8,Onitsha
XCH0000324,CUST831069,5/23/2024,Jumia,Spar,206316.52,10023.52,online,11,Aba
XCH0000325,CUST928830,5/2/2024,Jumia,Slot,289890.82,40304,both,5,Port Harcourt
XCH0000326,CUST460286,3/6/2024,Jumia,Mr Price,387256.22,20604.88,both,6,Benin City
XCH0000327,CUST361915,6/5/2024,PayPorte,Spar,192984.87,21830.99,both,16,Onitsha
XCH0000328,CUST982992,2/2/2024,PayPorte,Justrite,167890.95,9141.8,online,4,Abeokuta
XCH0000329,CUST266287,2/1/2024,Glovo,Slot,166671.05,76973.19,both,15,Ilorin
XCH0000330,CUST541337,1/8/2024,Jiji,Justrite,285643.07,115230.35,offline,19,Ibadan
XCH0000331,CUST470165,3/21/2024,Konga,Mr Price,256362.34,171340.96,online,14,Ilorin
XCH0000332,CUST795380,6/4/2024,Konga,Shoprite,203447.11,94803.85,both,19,Ilorin
XCH0000333,CUST619331,10/6/2024,Konga,Pointek,358871.03,33591.55,both,19,Kano
XCH0000334,CUST118682,10/19/2024,PayPorte,Balogun Market,351956.34,154174.68,both,7,Kano
XCH0000335,CUST852118,10/19/2024,Jiji,Spar,286706.82,162591,both,9,Port Harcourt
XCH0000336,CUST175619,1/29/2024,PayPorte,Spar,376282.4,74102.17,online,12,Calabar
XCH0000337,CUST710910,4/9/2024,Jumia,Spar,43980.77,191469.83,both,19,Ilorin
XCH0000338,CUST751603,2/25/2024,Jumia,Game,225952.81,151382.65,offline,7,Aba
XCH0000339,CUST882291,3/14/2024,Konga,Justrite,45601.89,59124.33,both,10,Aba
XCH0000340,CUST206346,8/6/2024,PayPorte,Pointek,399223.46,9953.09,both,9,Enugu
XCH0000341,CUST682176,4/3/2024,Jumia,Justrite,394023.39,182371.53,online,9,Calabar
XCH0000342,CUST799304,6/1/2024,Konga,Shoprite,257004.13,98603.32,online,1,Lagos
XCH0000343,CUST678787,7/8/2024,Jiji,Balogun Market,162069.91,116319.8,online,14,Onitsha
XCH0000344,CUST848371,7/23/2024,Jiji,Mr Price,11760.11,96168.34,both,3,Kaduna
XCH0000345,CUST260752,8/10/2024,Spar Online,Spar,282655.91,186806.92,online,17,Abeokuta
XCH0000346,CUST979836,2/29/2024,Jumia,Slot,172712.46,66371.29,both,2,Aba
XCH0000347,CUST198592,3/20/2024,Jumia,Pointek,223526.63,120607.27,both,9,Calabar
XCH0000348,CUST127971,4/13/2024,Konga,Spar,215027.84,20540.84,both,12,Warri
XCH0000349,CUST395028,3/2/2024,Slot,Pointek,66806.1,181523.52,online,4,Ilorin
XCH0000350,CUST583211,4/4/2024,PayPorte,Justrite,262149.34,135156.62,offline,11,Ibadan
XCH0000351,CUST233305,7/21/2024,Jiji,Pointek,64761.44,79189.42,both,12,Benin City
XCH0000352,CUST827247,4/7/2024,Jumia,Pointek,499173.7,123751.47,both,7,Abeokuta
XCH0000353,CUST902561,2/3/2024,Jumia,Mr Price,410442.91,18720.39,offline,13,Lagos
XCH0000354,CUST453001,9/16/2024,Slot,Slot,29542.32,37383.38,online,20,Kaduna
XCH0000355,CUST805428,9/30/2024,Jiji,Game,256105.31,73656.52,both,16,Onitsha
XCH0000356,CUST208345,5/24/2024,Supermart,Spar,259227.39,183518.79,both,6,Onitsha
XCH0000357,CUST478981,1/11/2024,Konga,Pointek,218574.75,163655.19,offline,17,Ilorin
XCH0000358,CUST375939,3/12/2024,Jiji,Slot,36693.54,144753.21,online,6,Kano
XCH0000359,CUST704331,8/23/2024,Jiji,Game,438999.41,59533.04,offline,20,Calabar
XCH0000360,CUST886045,6/13/2024,Jiji,Spar,69761.12,36757.36,online,12,Ilorin
XCH0000361,CUST997111,9/8/2024,Jumia,Shoprite,79461.32,39906.46,online,11,Calabar
XCH0000362,CUST213742,4/22/2024,Konga,Slot,235803.57,78518.62,online,18,Port Harcourt
XCH0000363,CUST685873,4/4/2024,Jumia,Pointek,453152.29,20512.57,offline,19,Benin City
XCH0000364,CUST205191,4/13/2024,Konga,Game,448479.33,163503.63,both,4,Lagos
XCH0000365,CUST628125,7/8/2024,Jumia,Game,96441.7,76403.91,offline,11,Aba
XCH0000366,CUST303696,10/15/2024,Jumia,Game,103676.43,101223.41,offline,6,Ilorin
XCH0000367,CUST386396,5/20/2024,Jumia,Spar,422742.88,49796.03,online,3,Kano
XCH0000368,CUST575755,4/8/2024,Jumia,Spar,100976.43,115662.48,online,7,Lagos
XCH0000369,CUST472175,9/12/2024,Jumia,Game,74749.62,131712.87,online,9,Ilorin
XCH0000370,CUST696664,9/12/2024,Jumia,Mr Price,439570.55,124322.75,both,14,Enugu
XCH0000371,CUST451624,8/24/2024,PayPorte,Balogun Market,359502.06,198119.26,both,3,Onitsha
XCH0000372,CUST499962,3/7/2024,Jumia,Ebeano,93190.76,38120.56,offline,4,Port Harcourt
XCH0000373,CUST359261,9/6/2024,Spar Online,Pointek,415207.73,98703.37,both,6,Enugu
XCH0000374,CUST925675,3/4/2024,Jumia,Ebeano,192153.82,154804.03,both,1,Abeokuta
XCH0000375,CUST339181,8/27/2024,Jumia,Justrite,255637.05,197730.11,online,15,Port Harcourt
XCH0000376,CUST425875,4/14/2024,Spar Online,Ebeano,435083.91,20588.23,online,5,Kaduna
XCH0000377,CUST862942,5/11/2024,Jiji,Justrite,357426.77,96411.01,offline,12,Ibadan
XCH0000378,CUST567379,5/4/2024,Supermart,Pointek,478095.48,179216.25,online,12,Onitsha
XCH0000379,CUST693315,10/27/2024,Jiji,Slot,217886.26,193202.26,online,14,Port Harcourt
XCH0000380,CUST693561,7/15/2024,Jumia,Balogun Market,403941.73,39100.66,both,3,Kaduna
XCH0000381,CUST933282,6/20/2024,Spar Online,Ebeano,51011.89,35809.51,online,2,Ilorin
XCH0000382,CUST271462,4/9/2024,Jumia,Ebeano,307011.15,177014.32,online,17,Calabar
XCH0000383,CUST443048,5/7/2024,Jumia,Computer Village,448979.59,129582.94,both,4,Enugu
XCH0000384,CUST161847,4/30/2024,Jiji,Balogun Market,47171.73,184565.23,online,3,Warri
XCH0000385,CUST574188,10/15/2024,PayPorte,Game,272061.39,32129.68,online,12,Port Harcourt
XCH0000386,CUST602735,2/19/2024,Jiji,Shoprite,160564.47,116205.88,online,15,Port Harcourt
XCH0000387,CUST977266,3/2/2024,Jumia,Slot,251459.49,105459.41,both,4,Enugu
XCH0000388,CUST663250,4/14/2024,Jumia,Game,98659.52,69031.48,online,19,Warri
XCH0000389,CUST903475,9/24/2024,Slot,Justrite,426012.07,72213,both,3,Kano
XCH0000390,CUST241915,10/8/2024,Konga,Pointek,449826.78,126885.99,online,11,Ilorin
XCH0000391,CUST654936,5/27/2024,Konga,Spar,373948.81,80963.39,both,20,Onitsha
XCH0000392,CUST393253,3/19/2024,Konga,Spar,155146.77,138115.13,offline,12,Lagos
XCH0000393,CUST165935,6/13/2024,Jumia,Game,16692.24,194817.92,both,13,Ibadan
XCH0000394,CUST764772,3/25/2024,Shoprite Online,Slot,297514.84,150628.38,both,5,Kano
XCH0000395,CUST374139,10/11/2024,Jumia,Computer Village,158984.04,153436.53,offline,19,Onitsha
XCH0000396,CUST142490,6/18/2024,Jumia,Spar,70722.91,100034.81,offline,9,Calabar
XCH0000397,CUST103715,8/28/2024,Jumia,Game,186275.01,154078.9,offline,8,Calabar
XCH0000398,CUST988927,4/11/2024,Konga,Spar,367937.79,44486.1,both,10,Jos
XCH0000399,CUST617006,8/28/2024,PayPorte,Justrite,440340.01,117928.16,online,12,Ibadan
XCH0000400,CUST741260,1/30/2024,Jumia,Mr Price,249140,118749.04,offline,18,Port Harcourt
XCH0000401,CUST562805,1/4/2024,Jumia,Shoprite,477210.78,64644.79,offline,19,Onitsha
XCH0000402,CUST240524,9/17/2024,Jiji,Justrite,39742.75,64711.42,offline,8,Port Harcourt
XCH0000403,CUST445145,5/15/2024,Jumia,Slot,274360.4,99174.28,offline,4,Lagos
XCH0000404,CUST302655,2/22/2024,Jiji,Pointek,154204.7,199961.27,online,1,Benin City
XCH0000405,CUST851626,3/19/2024,Konga,Pointek,334858.26,122657.71,both,14,Ibadan
XCH0000406,CUST914686,6/22/2024,Supermart,Slot,23228.12,55288.73,both,17,Kano
XCH0000407,CUST865799,9/4/2024,Slot,Computer Village,226893.49,88079.3,online,4,Jos
XCH0000408,CUST546659,6/7/2024,Konga,Justrite,54461.26,23485.55,offline,4,Lagos
XCH0000409,CUST191981,7/21/2024,Jumia,Game,317120.77,196294.3,offline,9,Abuja
XCH0000410,CUST113954,7/18/2024,Jumia,Balogun Market,440283.52,49536.14,offline,19,Ilorin
XCH0000411,CUST496672,7/3/2024,Konga,Justrite,364614.79,167731.82,both,8,Onitsha
XCH0000412,CUST808894,7/26/2024,Konga,Slot,480640.7,25043.09,both,10,Lagos
XCH0000413,CUST442325,4/14/2024,Jumia,Spar,237215.98,79807.47,both,15,Abuja
XCH0000414,CUST386297,10/12/2024,Jumia,Mr Price,383458.18,72130.2,offline,3,Enugu
XCH0000415,CUST604370,10/10/2024,Jumia,Computer Village,499133.16,40574.22,offline,8,Kano
XCH0000416,CUST869448,7/30/2024,Jiji,Spar,139976.53,34999.7,offline,9,Warri
XCH0000417,CUST325621,2/15/2024,Konga,Slot,364087.93,15182.37,both,14,Warri
XCH0000418,CUST952706,3/18/2024,PayPorte,Spar,344544.53,145440.83,both,4,Warri
XCH0000419,CUST899711,9/1/2024,Jumia,Slot,41324.55,77405.84,both,20,Port Harcourt
XCH0000420,CUST164346,8/10/2024,Jiji,Shoprite,422624.28,80172.9,both,15,Jos
XCH0000421,CUST931950,4/30/2024,Glovo,Mr Price,426472.17,30224.57,offline,9,Calabar
XCH0000422,CUST483901,10/21/2024,Konga,Mr Price,14681.33,54114.21,online,12,Calabar
XCH0000423,CUST627778,7/6/2024,Supermart,Game,199451.65,63188.47,both,8,Lagos
XCH0000424,CUST506577,7/19/2024,Konga,Balogun Market,220543.72,111741.67,both,13,Ilorin
XCH0000425,CUST571452,7/1/2024,Konga,Shoprite,125287.23,63014.45,offline,13,Jos
XCH0000426,CUST694449,7/11/2024,Konga,Ebeano,387592.14,98567.4,both,15,Kano
XCH0000427,CUST930790,5/7/2024,Spar Online,Shoprite,74059.06,171874.11,online,12,Ibadan
XCH0000428,CUST447515,2/10/2024,Jumia,Mr Price,293790.16,142488.07,both,12,Kaduna
XCH0000429,CUST445590,8/19/2024,Konga,Shoprite,499132.43,186428.06,both,17,Jos
XCH0000430,CUST931096,10/25/2024,Shoprite Online,Ebeano,297758.96,6256.74,both,19,Abeokuta
XCH0000431,CUST922135,3/1/2024,PayPorte,Balogun Market,255636.97,188358.06,online,1,Jos
XCH0000432,CUST561475,7/4/2024,Konga,Slot,156650.71,160793.49,online,9,Calabar
XCH0000433,CUST932691,2/29/2024,Jumia,Slot,206003.11,41892.48,online,17,Jos
XCH0000434,CUST749704,5/23/2024,Slot,Pointek,231071.14,63195.59,online,6,Ibadan
XCH0000435,CUST483810,6/25/2024,Konga,Pointek,388982.14,192795.98,both,15,Abeokuta
XCH0000436,CUST982069,7/10/2024,Jumia,Spar,491582.16,133831.88,offline,3,Ibadan
XCH0000437,CUST618744,8/21/2024,Jumia,Game,278330.01,44000.9,online,1,Warri
XCH0000438,CUST932366,1/2/2024,Jumia,Ebeano,179532.64,69601.76,online,16,Onitsha
XCH0000439,CUST831016,9/28/2024,Shoprite Online,Game,68663.38,61357.97,offline,1,Abuja
XCH0000440,CUST456615,1/31/2024,Konga,Game,455352.88,132054.48,offline,8,Lagos
XCH0000441,CUST554669,2/25/2024,Konga,Pointek,118155.32,179064.12,offline,2,Warri
XCH0000442,CUST394318,8/9/2024,Konga,Spar,54586.91,101688.36,online,8,Onitsha
XCH0000443,CUST848224,10/12/2024,Jumia,Ebeano,417609.19,102134.93,offline,14,Kaduna
XCH0000444,CUST923958,1/17/2024,Jiji,Pointek,255437.4,58902.85,offline,17,Enugu
XCH0000445,CUST959842,1/15/2024,Konga,Pointek,266818.27,36523.35,online,14,Kaduna
XCH0000446,CUST424656,9/19/2024,Jumia,Game,23868.78,98216.03,both,20,Aba
XCH0000447,CUST174321,5/14/2024,PayPorte,Shoprite,120353.83,120620.62,online,15,Calabar
XCH0000448,CUST752648,2/24/2024,Jiji,Balogun Market,395902.39,195890.38,online,17,Benin City
XCH0000449,CUST470134,1/10/2024,Konga,Justrite,295853.88,89023.61,offline,3,Ibadan
XCH0000450,CUST750517,7/12/2024,Konga,Justrite,185464.93,93534.89,online,1,Port Harcourt
XCH0000451,CUST259765,5/7/2024,Konga,Mr Price,243108.03,105546.11,both,1,Jos
XCH0000452,CUST875053,7/25/2024,Jiji,Mr Price,94123.12,149066.75,offline,15,Lagos
XCH0000453,CUST169798,8/17/2024,Jumia,Mr Price,188721.23,26321.07,online,4,Ibadan
XCH0000454,CUST839749,2/28/2024,Jumia,Pointek,104904.91,48091.66,online,11,Warri
XCH0000455,CUST490116,2/10/2024,Konga,Ebeano,413334.8,130419.05,both,9,Ilorin
XCH0000456,CUST142507,7/11/2024,Jumia,Game,212266.11,182747.31,offline,5,Aba
XCH0000457,CUST453136,8/14/2024,Jumia,Justrite,73780.8,20372.02,offline,17,Lagos
XCH0000458,CUST981167,3/9/2024,PayPorte,Computer Village,105641.88,182802.25,both,7,Jos
XCH0000459,CUST572523,9/23/2024,Jiji,Justrite,348911.69,96208.63,both,5,Abeokuta
XCH0000460,CUST738166,7/19/2024,Jumia,Spar,213809.74,6164.24,offline,1,Kaduna
XCH0000461,CUST467916,10/16/2024,Jiji,Ebeano,139736.19,151877.97,both,1,Ibadan
XCH0000462,CUST779661,6/24/2024,Jumia,Justrite,75950.23,38222.6,offline,16,Abuja
XCH0000463,CUST622892,8/10/2024,Jiji,Balogun Market,116043.04,15411.12,both,18,Kaduna
XCH0000464,CUST925094,4/7/2024,Konga,Justrite,303312.52,107238.04,both,13,Benin City
XCH0000465,CUST283597,8/6/2024,Jiji,Computer Village,303302.86,153250.27,both,12,Ilorin
XCH0000466,CUST650965,6/9/2024,PayPorte,Shoprite,232065.72,20708.49,online,16,Kaduna
XCH0000467,CUST436532,10/2/2024,Jiji,Shoprite,79203.74,133105.33,offline,15,Ilorin
XCH0000468,CUST716275,8/20/2024,Jiji,Justrite,457655.33,41960.03,offline,2,Enugu
XCH0000469,CUST428792,7/4/2024,Konga,Mr Price,330200.48,71926.99,online,14,Jos
XCH0000470,CUST253172,6/24/2024,Chowdeck,Mr Price,313079.47,62582.47,offline,16,Abeokuta
XCH0000471,CUST954755,1/30/2024,Jiji,Computer Village,96156.48,42260.29,both,11,Benin City
XCH0000472,CUST416239,9/11/2024,Jiji,Ebeano,117953.09,133490.8,offline,8,Lagos
XCH0000473,CUST224391,9/22/2024,Konga,Computer Village,453634.14,9378.33,both,4,Ibadan
XCH0000474,CUST992786,8/18/2024,Jumia,Mr Price,307445.01,50474.98,online,19,Lagos
XCH0000475,CUST601174,3/2/2024,Jumia,Spar,16907.95,137722.91,both,20,Kano
XCH0000476,CUST929292,4/12/2024,Jiji,Spar,18450.13,103293.58,both,14,Onitsha
XCH0000477,CUST718141,7/1/2024,Jiji,Pointek,298220.8,40995.3,both,14,Enugu
XCH0000478,CUST527060,5/27/2024,Jiji,Ebeano,331988.28,196597.99,online,7,Kaduna
XCH0000479,CUST806668,7/13/2024,PayPorte,Slot,228140.79,130209.19,online,4,Kano
XCH0000480,CUST384173,6/25/2024,Jumia,Shoprite,162865.43,68900.31,both,5,Enugu
XCH0000481,CUST742805,7/16/2024,Konga,Computer Village,346883.84,171241.42,offline,2,Calabar
XCH0000482,CUST361106,5/22/2024,Konga,Pointek,417057.55,177554.93,offline,14,Enugu
XCH0000483,CUST870222,9/14/2024,Jumia,Shoprite,270634.88,117525.54,offline,6,Benin City
XCH0000484,CUST610039,9/15/2024,Jiji,Mr Price,445130.53,66141.23,offline,20,Onitsha
XCH0000485,CUST339583,4/3/2024,Slot,Mr Price,108908.1,168021.34,online,16,Ibadan
XCH0000486,CUST421822,10/4/2024,Glovo,Computer Village,347611.56,59074.61,offline,20,Kaduna
XCH0000487,CUST554514,7/15/2024,Jiji,Mr Price,495272.83,158998.85,both,19,Jos
XCH0000488,CUST492651,1/30/2024,Jumia,Justrite,471375.59,89937.61,online,1,Abeokuta
XCH0000489,CUST983855,4/29/2024,Konga,Mr Price,330803.35,177497.93,online,4,Benin City
XCH0000490,CUST498305,4/10/2024,PayPorte,Ebeano,216000.44,18213.64,both,19,Kano
XCH0000491,CUST240833,10/26/2024,Konga,Game,404940,15468.55,both,3,Port Harcourt
XCH0000492,CUST787404,9/6/2024,Jumia,Mr Price,261501.12,181155.47,both,20,Ibadan
XCH0000493,CUST806037,9/11/2024,Jumia,Pointek,478943.51,106994.02,offline,11,Kaduna
XCH0000494,CUST813694,1/18/2024,Konga,Ebeano,410770.78,75888.04,online,12,Ilorin
XCH0000495,CUST345614,8/29/2024,Slot,Slot,325538.45,81558.44,offline,11,Jos
XCH0000496,CUST965283,6/12/2024,Jumia,Pointek,269651.73,187536.86,offline,15,Enugu
XCH0000497,CUST761320,7/1/2024,Slot,Slot,19641.27,65195.18,both,13,Ibadan
XCH0000498,CUST487803,5/14/2024,Slot,Game,269142.07,37301.58,both,2,Abeokuta
XCH0000499,CUST843985,9/17/2024,Konga,Shoprite,24945.29,155367.2,offline,3,Warri
XCH0000500,CUST669002,3/6/2024,Jiji,Justrite,370754.47,41646.73,online,9,Abeokuta
XCH0000501,CUST658726,5/13/2024,Jumia,Spar,165826.58,39735.58,offline,3,Aba
XCH0000502,CUST505203,8/26/2024,Jumia,Balogun Market,156927.2,31701.33,offline,19,Lagos
XCH0000503,CUST414219,3/13/2024,Jumia,Slot,162968.82,155089.81,both,8,Kano
XCH0000504,CUST811293,9/3/2024,Jumia,Pointek,268749.38,90453.68,online,1,Jos
XCH0000505,CUST409609,6/16/2024,Jiji,Game,105276.52,71240.74,offline,11,Enugu
XCH0000506,CUST377402,2/26/2024,Konga,Game,204316.85,135694.67,offline,17,Lagos
XCH0000507,CUST522833,10/24/2024,Jiji,Mr Price,331338.18,168876.09,online,17,Onitsha
XCH0000508,CUST758034,3/14/2024,Jiji,Spar,21428.33,185373.04,both,8,Enugu
XCH0000509,CUST375206,1/11/2024,Jumia,Slot,480444.69,16460.57,online,17,Ibadan
XCH0000510,CUST991794,9/3/2024,Jumia,Shoprite,393341.51,26856.42,online,5,Port Harcourt
XCH0000511,CUST261399,5/27/2024,PayPorte,Game,140155.3,107399.78,online,10,Enugu
XCH0000512,CUST965590,1/8/2024,Jumia,Balogun Market,357047.44,117209.67,both,15,Kano
XCH0000513,CUST437092,5/15/2024,Jiji,Shoprite,69876.3,10802.51,offline,11,Enugu
XCH0000514,CUST758660,5/14/2024,Slot,Pointek,328785.61,55610.97,offline,10,Abuja
XCH0000515,CUST664828,6/26/2024,Jiji,Pointek,51792.98,175344.83,offline,13,Kaduna
XCH0000516,CUST347806,8/19/2024,PayPorte,Spar,13721.85,132776.39,offline,3,Kaduna
XCH0000517,CUST505154,8/1/2024,Jumia,Game,84560.33,123615.48,offline,10,Ibadan
XCH0000518,CUST454699,1/12/2024,Jiji,Computer Village,241141.54,13819.45,online,14,Abeokuta
XCH0000519,CUST665121,7/19/2024,Jiji,Game,490146.08,194090.38,online,2,Ilorin
XCH0000520,CUST636505,3/1/2024,Konga,Shoprite,460282.78,144538.42,offline,16,Lagos
XCH0000521,CUST643694,3/6/2024,Konga,Pointek,28862.12,23879.87,offline,14,Ibadan
XCH0000522,CUST883521,9/11/2024,Jiji,Shoprite,31581.33,49734.81,both,3,Port Harcourt
XCH0000523,CUST858575,3/8/2024,Jumia,Ebeano,178602.28,120004.26,offline,16,Aba
XCH0000524,CUST468932,5/16/2024,Jiji,Shoprite,457795.51,126519.52,both,13,Enugu
XCH0000525,CUST511514,10/7/2024,Jiji,Pointek,226571.67,125372.06,offline,20,Jos
XCH0000526,CUST361361,3/25/2024,Jumia,Mr Price,383814.75,108456.34,offline,18,Enugu
XCH0000527,CUST840819,7/5/2024,Jumia,Ebeano,237863.9,193980.06,online,18,Enugu
XCH0000528,CUST927821,1/15/2024,Konga,Shoprite,164320.61,165545.94,online,20,Ibadan
XCH0000529,CUST758816,8/18/2024,Jumia,Slot,18694.87,57556.63,online,10,Ilorin
XCH0000530,CUST594486,6/2/2024,Jiji,Computer Village,341256.5,88005.48,online,14,Calabar
XCH0000531,CUST651566,8/15/2024,Konga,Pointek,269472.22,82413.62,offline,20,Lagos
XCH0000532,CUST154951,7/24/2024,Jiji,Computer Village,346994.05,132973.9,online,5,Warri
XCH0000533,CUST581875,2/16/2024,Jumia,Computer Village,224416.45,52906.58,both,14,Port Harcourt
XCH0000534,CUST213328,4/9/2024,Konga,Mr Price,301399.46,61462.76,online,8,Warri
XCH0000535,CUST118290,10/18/2024,Konga,Mr Price,225635.43,159161.09,both,12,Warri
XCH0000536,CUST683181,4/13/2024,Shoprite Online,Justrite,368122.57,185883.15,both,3,Abeokuta
XCH0000537,CUST591733,10/16/2024,Jumia,Justrite,201474.91,13181.6,online,16,Onitsha
XCH0000538,CUST790380,9/5/2024,Jumia,Ebeano,235392.06,70149.88,both,2,Kano
XCH0000539,CUST637754,10/2/2024,Konga,Ebeano,256801.24,87335.21,online,14,Port Harcourt
XCH0000540,CUST724931,5/17/2024,Jumia,Justrite,220548.19,137955.35,offline,9,Jos
XCH0000541,CUST753650,7/7/2024,Konga,Ebeano,196835.95,120029.07,online,14,Ilorin
XCH0000542,CUST425898,8/7/2024,Konga,Computer Village,80496.02,191997.01,both,17,Abuja
XCH0000543,CUST312842,10/20/2024,Spar Online,Justrite,279033.7,33499.22,both,14,Abeokuta
